From,To,Seconds,Meters
1070001,3150076,8343,107290
1070001,3150077,8126,104546
1070001,3150078,8550,109297
1070001,3150079,8102,98142
1070001,3150080,8518,100425
1070001,3150081,6459,60957
1070001,3150082,6394,60736
1070001,3150083,5838,65339
1070001,3150084,6561,65347
1070001,3150085,6717,66535
1070001,3150086,6703,66361
1070001,3150087,5841,64529
1070001,3150088,5843,64539
1070001,3150089,5633,58577
1070001,3150090,5680,63151
1070001,3150091,6371,67923
1070001,3150092,5911,57424
1070001,3150093,6016,58500
1070001,3150094,3647,36984
1070001,3150095,-1,-1
1070001,3150096,5926,59373
1070001,3150097,5964,63803
1070001,3150098,6113,59442
1070001,3150099,7717,83038
1070001,3150100,5285,52624
1070001,3150101,5224,51984
1070001,3150102,5006,49806
1070001,3150103,7772,85896
1070001,3150104,7659,84604
1070001,3150105,6715,76784
1070001,3150106,7684,84916
1070001,3150107,7615,96795
1070001,3150108,7542,95042
1070001,3150109,8127,105630
1070001,3150110,7640,95446
1070001,3150111,6934,76160
1070001,3150112,6992,76844
1070001,3150113,7008,76998
1070001,3150009,6118,72696
1070001,3150115,7270,80042
1070001,3150116,6831,75771
1070001,3150117,7762,90238
1070001,3150118,4519,49122
1070001,3150119,7463,90850
1070001,3150052,5434,53916
1070001,3070136,3422,42400
1070001,3150003,4649,52728
1070001,3150004,4527,51177
1070001,3150010,6213,67894
1070001,3150005,4874,54581
1070001,3150006,5289,58087
1070001,3150011,5666,60210
1070001,3150007,4414,49833
1150002,3070137,5061,51880
1150002,3150001,1556,13571
1150002,3150002,1701,14072
1150002,3070001,5763,60868
1150002,3070002,5559,66478
1150002,3070003,5477,65820
1150002,3070004,-1,-1
1150002,3070005,5947,61203
1150002,3070006,5418,64176
1150002,3070007,9413,106579
1150002,3070008,9619,107691
1150002,3070009,7984,91555
1150002,3070010,8868,99978
1150002,3070011,9958,113024
1150002,3070012,8650,98212
1150002,3070013,7659,84440
1150002,3070014,8221,87190
1150002,3070015,7186,82909
1150002,3070016,7890,84249
1150002,3070017,6573,69873
1150002,3070018,7220,78629
1150002,3070019,8223,86882
1150002,3070020,8209,86776
1150002,3070021,7668,83070
1150002,3070022,3501,34820
1150002,3070023,6715,72974
1150002,3070024,6833,75218
1150002,3070025,4371,45910
1150002,3070026,5030,48050
1150002,3070027,6781,75844
1150002,3070028,7062,76295
1150002,3070029,5071,56065
1150002,3070030,5948,68323
1150002,3070031,6545,67740
1150002,3070032,7045,76134
1150002,3070033,3176,32563
1150002,3070034,2695,23509
1150002,3070035,2929,24411
1150002,3070036,3345,34172
1150002,3070037,1754,14862
1150002,3070038,1529,14331
1150002,3070039,4411,44338
1150002,3070040,4404,46647
1150002,3070041,4249,44251
1150002,3070042,4846,51103
1150002,3070043,4526,47972
1150002,3070044,5714,58146
1150002,3070045,5279,57927
1150002,3070046,5526,60872
1150002,3070047,1373,10429
1150002,3070048,1886,14655
1150002,3070049,1579,13713
1150002,3070050,1749,13051
1150002,3070051,1611,12914
1150002,3070052,1713,14601
1150002,3070053,1261,10262
1150002,3070054,1520,12535
1150002,3070055,1917,17037
1150002,3070056,1865,14757
1150002,3070057,2515,22605
1150002,3070058,2429,21778
1150002,3070059,2386,21354
1150002,3070060,4090,40181
1150002,3070061,1032,7827
1150002,3070062,3286,28968
1150002,3070063,2149,16772
1150002,3070064,2105,16567
1150002,3070065,7912,78011
1150002,3070066,7738,75464
1150002,3070067,8140,79777
1150002,3070068,6516,73867
1150002,3070069,6110,69980
1150002,3070070,2135,18586
1150002,3070071,6965,77756
1150002,3070072,6996,69933
1150002,3070073,7764,75670
1150002,3070074,11077,120644
1150002,3070075,13123,142460
1150002,3070076,13050,141557
1150002,3070077,10260,116317
1150002,3070078,10444,118429
1150002,3070079,11561,126527
1150002,3070080,1957,15188
1150002,3070081,3028,22237
1150002,3070082,2543,19521
1150002,3070083,2186,17040
1150002,3070084,2317,18669
1150002,3070085,2093,16863
1150002,3070086,3229,25694
1150002,3070087,3506,32476
1150002,3070088,2862,23674
1150002,3070089,2002,14982
1150002,3070090,2102,15816
1150002,3070091,4422,39768
1150002,3070092,1703,16101
1150002,3070093,3403,25034
1150002,3070094,3298,25725
1150002,3070095,7750,84538
1150002,3070096,6386,63487
1150002,3070097,7878,77843
1150002,3070098,7187,74089
1150002,3070099,6875,77714
1150002,3070100,6990,94385
1150002,3070101,7422,82703
1150002,3070102,7104,70817
1150002,3070103,7106,70843
1150002,3070104,6527,66377
1150002,3070105,6985,71695
1150002,3070106,6402,73925
1150002,3070107,5930,58935
1150002,3070108,6790,74409
1150002,3070109,5904,59048
1150002,3070110,4115,42048
1150002,3070111,1350,12117
1150002,3070112,6585,71489
1150002,3070113,4836,49226
1150002,3070114,4859,49433
1150002,3070115,6985,85312
1150002,3070116,5878,64572
1150002,3070117,5935,59437
1150002,3070118,5621,61673
1150002,3070119,7023,76588
1150002,3070120,6510,65277
1150002,3070121,6397,64588
1150002,3070122,5604,72204
1150002,3070123,5255,52824
1150002,3070124,5379,53820
1150002,3070125,5419,55941
1150002,3070126,5980,59573
1150002,3070127,4465,48373
1150002,3070128,5017,53523
1150002,3070129,4772,53474
1150002,3070130,5066,57747
1150002,3070131,6962,80707
1150002,3070132,5613,63082
1150002,3070133,5648,57195
1150002,3070134,4376,47535
1150002,3070135,4434,48005
1150002,3150008,1817,15597
1150002,3150009,1265,10285
1150002,3070138,5061,51880
1150002,3070139,7345,84045
1150002,3070140,6820,78999
1150002,3150013,1877,15011
1150002,3150014,202,1783
1150002,3150015,1081,10834
1150002,3150016,1038,10357
1150002,3150017,990,9825
1150002,3150018,656,5465
1150002,3150019,2119,16056
1150002,3150020,2914,27301
1150002,3150021,1245,11208
1150002,3150022,7587,114431
1150002,3150023,-1,-1
1150002,3150024,7612,112612
1150002,3150025,-1,-1
1150002,3150026,-1,-1
1150002,3150027,8482,121872
1150002,3150028,8351,121025
1150002,3150029,8201,114313
1150002,3150030,-1,-1
1150002,3150031,8560,123795
1150002,3150032,8560,123795
1150002,3150033,-1,-1
1150002,3150034,8560,123795
1150002,3150035,-1,-1
1150002,3150036,7146,104507
1150002,3150037,9022,127596
1150002,3150038,9041,121515
1150002,3150039,8910,120463
1150002,3150040,8771,126521
1150002,3150041,9023,127603
1150002,3150042,9023,127603
1150002,3150043,6233,68809
1150002,3150044,6333,69232
1150002,3150045,7059,87503
1150002,3150046,7532,81025
1150002,3150047,6760,82643
1150002,3150048,6302,79256
1150002,3150049,6709,82411
1150002,3150050,6605,71918
1150002,3150051,5623,64335
1150002,3150012,893,6835
1150002,3150053,7028,75973
1150002,3150054,6503,72569
1150002,3150055,6449,71921
1150002,3150056,6744,84739
1150002,3150057,4250,43585
1150002,3150058,1953,17651
1150002,3150059,1927,17445
1150002,3150060,3835,39297
1150002,3150061,3805,31511
1150002,3150062,3829,31675
1150002,3150063,3756,31182
1150002,3150064,3805,31515
1150002,3150065,3516,34089
1150002,3150066,3587,34576
1150002,3150067,3677,35224
1150002,3150068,3579,36283
1150002,3150069,7672,87269
1150002,3150070,6508,71754
1150002,3150071,7057,76267
1150002,3150072,8058,90428
1150002,3150073,7199,79112
1150002,3150074,8341,127619
1150002,3150075,8358,127936
1150002,3150076,7447,107399
1150002,3150077,7229,104656
1150002,3150078,7653,109407
1150002,3150079,7206,98252
1150002,3150080,7621,100535
1150002,3150081,4807,44772
1150002,3150082,4876,45293
1150002,3150083,3756,40026
1150002,3150084,3112,27555
1150002,3150085,3268,28743
1150002,3150086,3254,28569
1150002,3150087,3759,39217
1150002,3150088,3761,39227
1150002,3150089,3893,42008
1150002,3150090,3598,37839
1150002,3150091,3516,29413
1150002,3150092,5055,57567
1150002,3150093,5160,58643
1150002,3150094,5782,61460
1150002,3150095,-1,-1
1150002,3150096,5030,59483
1150002,3150097,5068,63913
1150002,3150098,5257,59586
1150002,3150099,6821,83148
1150002,3150100,4988,53929
1150002,3150101,4928,53289
1150002,3150102,4640,50837
1150002,3150103,6876,86005
1150002,3150104,6763,84714
1150002,3150105,5818,76894
1150002,3150106,6788,85026
1150002,3150107,6718,96905
1150002,3150108,6646,95152
1150002,3150109,7230,105740
1150002,3150110,6743,95556
1150002,3150111,6038,76270
1150002,3150112,6096,76954
1150002,3150113,6111,77107
1150002,3150114,6067,77294
1150002,3150115,6373,80152
1150002,3150116,5934,75881
1150002,3150117,6866,90348
1150002,3150118,3899,37768
1150002,3150119,6566,90960
1150002,3150052,6808,71932
1150002,3070136,4086,47100
1150002,3150003,1786,15094
1150002,3150004,1887,16000
1150002,3150010,1111,9595
1150002,3150005,1461,12921
1150002,3150006,898,8089
1150002,3150011,1153,10625
1150002,3150007,2135,18586
5150003,4070001,2825,30098
5150003,4150002,1438,12091
5150003,4150001,1523,14554
5150003,4070002,5372,55610
5150003,4070003,2825,30098
5150003,4070004,1160,12410
5150003,4150003,598,4558
5150004,4150001,2172,20045
5150004,4070002,7449,84451
5150004,4070001,4903,58939
5150004,4150002,1946,20756
5150004,4070003,4903,58939
5150004,4070004,3917,43256
5150004,4150003,2393,27464
1150005,3150114,3921,51086
1150005,3070129,4749,55557
1150005,3070130,5042,59829
1150005,3070001,5740,62951
1150005,3070002,5536,68561
1150005,3070003,5454,67902
1150005,3070004,-1,-1
1150005,3070005,5158,52975
1150005,3070006,5395,66259
1150005,3070007,8624,98351
1150005,3070008,8830,99463
1150005,3070009,7195,83326
1150005,3070010,8078,91750
1150005,3070011,9169,104796
1150005,3070012,7861,89984
1150005,3070013,6527,65744
1150005,3070014,6084,60997
1150005,3070015,6397,74681
1150005,3070016,5753,58056
1150005,3070017,5784,61645
1150005,3070018,5083,52436
1150005,3070019,6086,60689
1150005,3070020,6072,60584
1150005,3070021,5531,56877
1150005,3070022,3477,36902
1150005,3070023,4578,46781
1150005,3070024,4696,49025
1150005,3070025,3582,37681
1150005,3070026,1730,13913
1150005,3070027,5991,67616
1150005,3070028,4925,50102
1150005,3070029,4281,47837
1150005,3070030,5159,60094
1150005,3070031,4408,41548
1150005,3070032,4908,49941
1150005,3070033,2706,27965
1150005,3070034,3392,33835
1150005,3070035,3626,34737
1150005,3070036,2676,27040
1150005,3070037,2869,30393
1150005,3070038,3082,33284
1150005,3070039,3622,36110
1150005,3070040,3615,38419
1150005,3070041,3460,36022
1150005,3070042,4823,53185
1150005,3070043,4503,50054
1150005,3070044,5690,60229
1150005,3070045,5256,60010
1150005,3070046,5502,62954
1150005,3070047,4068,44792
1150005,3070048,4581,49017
1150005,3070049,3711,41858
1150005,3070050,4271,46665
1150005,3070051,3442,36474
1150005,3070052,3668,39514
1150005,3070053,3336,37353
1150005,3070054,3351,36095
1150005,3070055,4050,45182
1150005,3070056,4560,49119
1150005,3070057,4647,50751
1150005,3070058,4562,49924
1150005,3070059,4518,49500
1150005,3070060,3300,31953
1150005,3070061,3503,39646
1150005,3070062,3982,39294
1150005,3070063,4844,51134
1150005,3070064,4800,50930
1150005,3070065,7888,80093
1150005,3070066,7715,77547
1150005,3070067,8117,81859
1150005,3070068,6493,75949
1150005,3070069,6087,72063
1150005,3070070,2846,28912
1150005,3070071,6942,79839
1150005,3070072,6972,72016
1150005,3070073,7740,77752
1150005,3070074,8940,94451
1150005,3070075,10986,116267
1150005,3070076,10913,115364
1150005,3070077,9471,108089
1150005,3070078,9420,99188
1150005,3070079,9424,100334
1150005,3070080,4652,49550
1150005,3070081,5926,62756
1150005,3070082,5440,60041
1150005,3070083,4881,51402
1150005,3070084,5012,53031
1150005,3070085,4788,51225
1150005,3070086,6126,66214
1150005,3070087,6784,71654
1150005,3070088,5760,64193
1150005,3070089,4899,55501
1150005,3070090,4999,56335
1150005,3070091,7699,78945
1150005,3070092,2778,19708
1150005,3070093,6300,65553
1150005,3070094,5993,60088
1150005,3070095,7726,86620
1150005,3070096,6363,65570
1150005,3070097,7854,79925
1150005,3070098,7163,76172
1150005,3070099,6851,79797
1150005,3070100,4844,68178
1150005,3070101,7399,84786
1150005,3070102,7081,72900
1150005,3070103,7083,72925
1150005,3070104,6503,68460
1150005,3070105,6962,73778
1150005,3070106,6379,76008
1150005,3070107,5907,61017
1150005,3070108,6767,76492
1150005,3070109,5881,61131
1150005,3070110,4092,44131
1150005,3070111,3018,29422
1150005,3070112,6562,73572
1150005,3070113,4812,51309
1150005,3070114,4836,51515
1150005,3070115,6962,87394
1150005,3070116,5855,66655
1150005,3070117,5912,61519
1150005,3070118,5597,63755
1150005,3070119,7000,78671
1150005,3070120,6486,67359
1150005,3070121,6373,66671
1150005,3070122,3458,45997
1150005,3070123,5232,54907
1150005,3070124,5355,55902
1150005,3070125,5395,58023
1150005,3070126,5957,61656
1150005,3070127,4441,50455
1150005,3070128,4994,55606
1150005,3150001,3103,25865
1150005,3150002,3110,25927
1150005,3070131,6173,72479
1150005,3070132,4853,48562
1150005,3070133,4859,48967
1150005,3070134,4352,49617
1150005,3070135,4411,50087
1150005,3150008,2804,29658
1150005,3070137,5037,53962
1150005,3070138,5037,53962
1150005,3070139,6556,75817
1150005,3070140,6031,70771
1150005,3150013,5546,47015
1150005,3150014,3735,32487
1150005,3150015,4750,42838
1150005,3150016,4707,42361
1150005,3150017,4659,41830
1150005,3150018,4325,37469
1150005,3150019,5788,48061
1150005,3150020,4742,44831
1150005,3150021,3829,32707
1150005,3150022,5441,88223
1150005,3150023,-1,-1
1150005,3150024,5466,86404
1150005,3150025,-1,-1
1150005,3150026,-1,-1
1150005,3150027,6337,95665
1150005,3150028,6205,94818
1150005,3150029,6055,88106
1150005,3150030,-1,-1
1150005,3150031,6414,97587
1150005,3150032,6414,97587
1150005,3150033,-1,-1
1150005,3150034,6414,97587
1150005,3150035,-1,-1
1150005,3150036,5000,78299
1150005,3150037,6877,101389
1150005,3150038,6895,95307
1150005,3150039,6765,94255
1150005,3150040,6625,100314
1150005,3150041,6877,101396
1150005,3150042,6877,101396
1150005,3150043,4096,42617
1150005,3150044,4196,43039
1150005,3150045,4913,61296
1150005,3150046,5395,54832
1150005,3150047,4615,56436
1150005,3150048,4156,53048
1150005,3150049,4563,56203
1150005,3150050,4467,45725
1150005,3150051,3477,38128
1150005,3150012,4562,38840
1150005,3150053,4891,49780
1150005,3150054,4366,46376
1150005,3150055,4312,45728
1150005,3150056,4598,58532
1150005,3150057,1995,19086
1150005,3150058,3028,21258
1150005,3150059,3002,21052
1150005,3150060,1767,13154
1150005,3150061,1932,14370
1150005,3150062,1908,14205
1150005,3150063,1981,14698
1150005,3150064,1931,14366
1150005,3150065,1700,12360
1150005,3150066,1770,12847
1150005,3150067,1801,13234
1150005,3150068,1703,14294
1150005,3150069,5535,61077
1150005,3150070,4371,45561
1150005,3150071,4920,50074
1150005,3150072,5921,64235
1150005,3150073,5062,52919
1150005,3150074,6195,101411
1150005,3150075,6212,101729
1150005,3150076,5301,81192
1150005,3150077,5083,78448
1150005,3150078,5507,83199
1150005,3150079,5060,72044
1150005,3150080,5476,74327
1150005,3150081,3298,28582
1150005,3150082,3289,34414
1150005,3150083,1689,13884
1150005,3150084,2819,20352
1150005,3150085,2975,21540
1150005,3150086,2961,21366
1150005,3150087,1691,13075
1150005,3150088,1693,13085
1150005,3150089,1825,15866
1150005,3150090,1530,11697
1150005,3150091,2221,16468
1150005,3150092,2910,31359
1150005,3150093,3015,32436
1150005,3150094,3645,35267
1150005,3150095,-1,-1
1150005,3150096,2884,33276
1150005,3150097,2922,37705
1150005,3150098,3111,33378
1150005,3150099,4675,56941
1150005,3150100,2851,27736
1150005,3150101,2791,27097
1150005,3150102,2503,24644
1150005,3150103,4730,59798
1150005,3150104,4617,58507
1150005,3150105,3672,50686
1150005,3150106,4642,58819
1150005,3150107,4572,70698
1150005,3150108,4500,68944
1150005,3150109,5084,79532
1150005,3150110,4597,69349
1150005,3150111,3892,50063
1150005,3150112,3950,50746
1150005,3150113,3965,50900
1150005,3150009,3528,29569
1150005,3150115,4227,53944
1150005,3150116,3789,49673
1150005,3150117,4720,64140
1150005,3150118,1738,15425
1150005,3150119,4420,64752
1150005,3150052,4662,45725
1150005,3070136,4063,49183
1150005,3150003,2487,21403
1150005,3150004,2369,20514
1150005,3150010,3709,29654
1150005,3150005,2713,23256
1150005,3150006,3199,27836
1150005,3150011,3215,30914
1150005,3150007,2846,28912
1150006,3150009,7346,79109
1150006,3150001,6909,78877
1150006,3150002,6916,78938
1150006,3070001,9545,115963
1150006,3070002,7279,83855
1150006,3070003,7358,84513
1150006,3070004,-1,-1
1150006,3070005,6917,79610
1150006,3070006,7534,86850
1150006,3070007,7666,75444
1150006,3070008,8720,85375
1150006,3070009,7220,83021
1150006,3070010,8104,91444
1150006,3070011,7050,68550
1150006,3070012,7887,89678
1150006,3070013,3873,35682
1150006,3070014,3448,30935
1150006,3070015,6423,74375
1150006,3070016,3099,27995
1150006,3070017,5869,64700
1150006,3070018,2428,22374
1150006,3070019,3450,30627
1150006,3070020,3435,30522
1150006,3070021,2876,26816
1150006,3070022,7283,89914
1150006,3070023,2839,34703
1150006,3070024,2364,23729
1150006,3070025,5999,72350
1150006,3070026,5808,64627
1150006,3070027,4261,39467
1150006,3070028,3186,38024
1150006,3070029,5299,62194
1150006,3070030,4422,49937
1150006,3070031,5175,56194
1150006,3070032,3169,37863
1150006,3070033,6784,78679
1150006,3070034,7197,86847
1150006,3070035,7431,87749
1150006,3070036,6754,77754
1150006,3070037,6674,83405
1150006,3070038,6887,86296
1150006,3070039,6592,76632
1150006,3070040,6248,73896
1150006,3070041,6754,78420
1150006,3070042,8628,106197
1150006,3070043,8308,103066
1150006,3070044,9496,113241
1150006,3070045,9061,113021
1150006,3070046,9308,115966
1150006,3070047,7874,97804
1150006,3070048,8386,102029
1150006,3070049,7516,94870
1150006,3070050,8076,99677
1150006,3070051,7247,89486
1150006,3070052,7474,92526
1150006,3070053,7142,90365
1150006,3070054,7156,89107
1150006,3070055,7855,98194
1150006,3070056,8365,102131
1150006,3070057,8452,103763
1150006,3070058,8367,102936
1150006,3070059,8324,102512
1150006,3070060,6926,79937
1150006,3070061,7308,92658
1150006,3070062,7788,92306
1150006,3070063,8650,104146
1150006,3070064,8605,103941
1150006,3070065,11694,133105
1150006,3070066,11520,130559
1150006,3070067,11922,134871
1150006,3070068,10298,128961
1150006,3070069,9892,125075
1150006,3070070,6652,81924
1150006,3070071,10748,132851
1150006,3070072,10778,125028
1150006,3070073,11546,130764
1150006,3070074,6086,58425
1150006,3070075,8132,80241
1150006,3070076,8059,79337
1150006,3070077,6750,65273
1150006,3070078,6566,63161
1150006,3070079,6570,64308
1150006,3070080,8458,102562
1150006,3070081,9731,115768
1150006,3070082,9246,113053
