RouteName,idcode,LocName,Type,RouteOrder,TransitHours,TruckType,ShipIntervalDays,ShipLatencyDays,PullOrderAmountDays,DistanceKM,Conditions,Notes,PickupDelayMagnitude,PickupDelaySigma, PickupDelayFrequency,PerDiemType
r_3070111_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.5194444444444445,NA,7,NA,NA,18.821,NA,NA,NA,NA,NA,NA
r_3070112_4070002,3070112,Katarapa Market,SchedPush,0,0.5738888888888889,NA,7,NA,NA,18.599,NA,NA,NA,NA,NA,NA
r_3070112_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.5738888888888889,NA,7,NA,NA,18.599,NA,NA,NA,NA,NA,NA
r_3070113_4070001,3070113,Kulinda Market,SchedPush,0,0.2777777777777778,NA,7,NA,NA,9.205,NA,NA,NA,NA,NA,NA
r_3070113_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.2777777777777778,NA,7,NA,NA,9.205,NA,NA,NA,NA,NA,NA
r_3070114_4070001,3070114,Laxminarayanapur Market,SchedPush,0,0.28444444444444444,NA,7,NA,NA,9.411,NA,NA,NA,NA,NA,NA
r_3070114_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.28444444444444444,NA,7,NA,NA,9.411,NA,NA,NA,NA,NA,NA
r_3070115_4070002,3070115,Basudeipur Market,SchedPush,0,0.9105555555555556,NA,7,NA,NA,31.956,NA,NA,NA,NA,NA,NA
r_3070115_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.9105555555555556,NA,7,NA,NA,31.956,NA,NA,NA,NA,NA,NA
r_3070116_4070001,3070116,Malasasan Market,SchedPush,0,0.6030555555555556,NA,7,NA,NA,21.266000000000002,NA,NA,NA,NA,NA,NA
r_3070116_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.6030555555555556,NA,7,NA,NA,21.266000000000002,NA,NA,NA,NA,NA,NA
r_3070117_4070002,3070117,Nandola Market,SchedPush,0,0.17722222222222223,NA,7,NA,NA,6.9,NA,NA,NA,NA,NA,NA
r_3070117_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.17722222222222223,NA,7,NA,NA,6.9,NA,NA,NA,NA,NA,NA
r_3070118_4070001,3070118,Narada Market,SchedPush,0,0.5313888888888889,NA,7,NA,NA,18.367,NA,NA,NA,NA,NA,NA
r_3070118_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.5313888888888889,NA,7,NA,NA,18.367,NA,NA,NA,NA,NA,NA
r_3070119_4070002,3070119,Odasingh Market,SchedPush,0,0.5436111111111112,NA,7,NA,NA,17.68,NA,NA,NA,NA,NA,NA
r_3070119_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.5436111111111112,NA,7,NA,NA,17.68,NA,NA,NA,NA,NA,NA
r_3070120_4070002,3070120,Madhanga Market,SchedPush,0,0.33555555555555555,NA,7,NA,NA,10.835,NA,NA,NA,NA,NA,NA
r_3070120_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.33555555555555555,NA,7,NA,NA,10.835,NA,NA,NA,NA,NA,NA
r_3070121_4070002,3070121,Raisunguda Market,SchedPush,0,0.29194444444444445,NA,7,NA,NA,9.859,NA,NA,NA,NA,NA,NA
r_3070121_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.29194444444444445,NA,7,NA,NA,9.859,NA,NA,NA,NA,NA,NA
r_3070122_4150001,3070122,Rameswar Market,SchedPush,0,0.7516666666666667,NA,7,NA,NA,42.783,NA,NA,NA,NA,NA,NA
r_3070122_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.7516666666666667,NA,7,NA,NA,42.783,NA,NA,NA,NA,NA,NA
r_3070123_4070001,3070123,Kisinapur Market,SchedPush,0,0.39416666666666667,NA,7,NA,NA,12.803,NA,NA,NA,NA,NA,NA
r_3070123_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.39416666666666667,NA,7,NA,NA,12.803,NA,NA,NA,NA,NA,NA
r_3070124_4070001,3070124,Sauri Market,SchedPush,0,0.4286111111111111,NA,7,NA,NA,13.798,NA,NA,NA,NA,NA,NA
r_3070124_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.4286111111111111,NA,7,NA,NA,13.798,NA,NA,NA,NA,NA,NA
r_3070125_4070001,3070125,Sapanapur Market,SchedPush,0,0.6947222222222222,NA,7,NA,NA,20.623,NA,NA,NA,NA,NA,NA
r_3070125_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.6947222222222222,NA,7,NA,NA,20.623,NA,NA,NA,NA,NA,NA
r_3070126_4070002,3070126,Gothamira Market,SchedPush,0,0.4363888888888889,NA,7,NA,NA,15.526,NA,NA,NA,NA,NA,NA
r_3070126_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.4363888888888889,NA,7,NA,NA,15.526,NA,NA,NA,NA,NA,NA
r_3070127_4070001,3070127,Agrahat Market,SchedPush,0,0.4297222222222222,NA,7,NA,NA,13.055,NA,NA,NA,NA,NA,NA
r_3070127_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.4297222222222222,NA,7,NA,NA,13.055,NA,NA,NA,NA,NA,NA
r_3070128_4070001,3070128,Badapadagaon Market,SchedPush,0,0.5833333333333334,NA,7,NA,NA,18.205000000000002,NA,NA,NA,NA,NA,NA
r_3070128_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.5833333333333334,NA,7,NA,NA,18.205000000000002,NA,NA,NA,NA,NA,NA
r_3070129_4070001,3070129,Bhatimunda Market,SchedPush,0,0.4702777777777778,NA,7,NA,NA,15.296000000000001,NA,NA,NA,NA,NA,NA
r_3070129_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.4702777777777778,NA,7,NA,NA,15.296000000000001,NA,NA,NA,NA,NA,NA
r_3070130_4070001,3070130,Govindapur Market,SchedPush,0,0.5966666666666667,NA,7,NA,NA,22.429000000000002,NA,NA,NA,NA,NA,NA
r_3070130_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.5966666666666667,NA,7,NA,NA,22.429000000000002,NA,NA,NA,NA,NA,NA
r_3070131_4070004,3070131,Bandalo Market,SchedPush,0,1.021388888888889,NA,7,NA,NA,45.767,NA,NA,NA,NA,NA,NA
r_3070131_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.021388888888889,NA,7,NA,NA,45.767,NA,NA,NA,NA,NA,NA
r_3070132_4070004,3070132,Kakhadi Market,SchedPush,0,0.6544444444444445,NA,7,NA,NA,21.85,NA,NA,NA,NA,NA,NA
r_3070132_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.6544444444444445,NA,7,NA,NA,21.85,NA,NA,NA,NA,NA,NA
r_3070133_4070004,3070133,Mahalapada Market,SchedPush,0,0.6561111111111111,NA,7,NA,NA,22.254,NA,NA,NA,NA,NA,NA
r_3070133_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.6561111111111111,NA,7,NA,NA,22.254,NA,NA,NA,NA,NA,NA
r_3070134_4070001,3070134,Garudgaon Market,SchedPush,0,0.405,NA,7,NA,NA,12.217,NA,NA,NA,NA,NA,NA
r_3070134_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.405,NA,7,NA,NA,12.217,NA,NA,NA,NA,NA,NA
r_3070135_4070001,3070135,Nakhara Market,SchedPush,0,0.4211111111111111,NA,7,NA,NA,12.687,NA,NA,NA,NA,NA,NA
r_3070135_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.4211111111111111,NA,7,NA,NA,12.687,NA,NA,NA,NA,NA,NA
r_3070136_4070001,3070136,Karanji Market,SchedPush,0,0.3244444444444444,NA,7,NA,NA,11.782,NA,NA,NA,NA,NA,NA
r_3070136_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.3244444444444444,NA,7,NA,NA,11.782,NA,NA,NA,NA,NA,NA
r_3070137_4070001,3070137,Banto Market,SchedPush,0,0.5952777777777778,NA,7,NA,NA,16.562,NA,NA,NA,NA,NA,NA
r_3070137_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.5952777777777778,NA,7,NA,NA,16.562,NA,NA,NA,NA,NA,NA
r_3070138_4070001,3070138,Sankarpur Market,SchedPush,0,0.5952777777777778,NA,7,NA,NA,16.562,NA,NA,NA,NA,NA,NA
r_3070138_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.5952777777777778,NA,7,NA,NA,16.562,NA,NA,NA,NA,NA,NA
r_3070139_4070004,3070139,Bindhanima Market,SchedPush,0,1.1275,NA,7,NA,NA,49.105000000000004,NA,NA,NA,NA,NA,NA
r_3070139_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.1275,NA,7,NA,NA,49.105000000000004,NA,NA,NA,NA,NA,NA
r_3070140_4070004,3070140,Panchagan Market,SchedPush,0,0.9816666666666667,NA,7,NA,NA,44.058,NA,NA,NA,NA,NA,NA
r_3070140_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.9816666666666667,NA,7,NA,NA,44.058,NA,NA,NA,NA,NA,NA
r_3150013_4150003,3150013,Abhaymukhi Market,SchedPush,0,1.2369444444444444,NA,7,NA,NA,39.553,NA,NA,NA,NA,NA,NA
r_3150013_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,1.2369444444444444,NA,7,NA,NA,39.553,NA,NA,NA,NA,NA,NA
r_3150014_4150003,3150014,Garedipanchan Market,SchedPush,0,0.7338888888888889,NA,7,NA,NA,25.025000000000002,NA,NA,NA,NA,NA,NA
r_3150014_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.7338888888888889,NA,7,NA,NA,25.025000000000002,NA,NA,NA,NA,NA,NA
r_3150015_4150003,3150015,Badala Sasan Market,SchedPush,0,1.0155555555555555,NA,7,NA,NA,35.376,NA,NA,NA,NA,NA,NA
r_3150015_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,1.0155555555555555,NA,7,NA,NA,35.376,NA,NA,NA,NA,NA,NA
r_3150016_4150003,3150016,Nagaseni Market,SchedPush,0,1.003611111111111,NA,7,NA,NA,34.899,NA,NA,NA,NA,NA,NA
r_3150016_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,1.003611111111111,NA,7,NA,NA,34.899,NA,NA,NA,NA,NA,NA
r_3150017_4150003,3150017,Odakhanda Market,SchedPush,0,0.9902777777777778,NA,7,NA,NA,34.368,NA,NA,NA,NA,NA,NA
r_3150017_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.9902777777777778,NA,7,NA,NA,34.368,NA,NA,NA,NA,NA,NA
r_3150018_4150003,3150018,Dhanahara Market,SchedPush,0,0.8975,NA,7,NA,NA,30.007,NA,NA,NA,NA,NA,NA
r_3150018_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.8975,NA,7,NA,NA,30.007,NA,NA,NA,NA,NA,NA
r_3150019_4150003,3150019,Nariso Market,SchedPush,0,1.3041666666666667,NA,7,NA,NA,40.599000000000004,NA,NA,NA,NA,NA,NA
r_3150019_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,1.3041666666666667,NA,7,NA,NA,40.599000000000004,NA,NA,NA,NA,NA,NA
r_3150020_4150003,3150020,Rajas Market,SchedPush,0,1.013611111111111,NA,7,NA,NA,37.37,NA,NA,NA,NA,NA,NA
r_3150020_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,1.013611111111111,NA,7,NA,NA,37.37,NA,NA,NA,NA,NA,NA
r_3150021_4150003,3150021,Adalabad Market,SchedPush,0,0.7597222222222222,NA,7,NA,NA,25.246000000000002,NA,NA,NA,NA,NA,NA
r_3150021_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.7597222222222222,NA,7,NA,NA,25.246000000000002,NA,NA,NA,NA,NA,NA
r_3150022_4150001,3150022,Kotari Market,SchedPush,0,1.3027777777777778,NA,7,NA,NA,85.009,NA,NA,NA,NA,NA,NA
r_3150022_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.3027777777777778,NA,7,NA,NA,85.009,NA,NA,NA,NA,NA,NA
r_3150024_4150001,3150024,Bankiapali Market,SchedPush,0,1.3097222222222222,NA,7,NA,NA,83.19,NA,NA,NA,NA,NA,NA
r_3150024_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.3097222222222222,NA,7,NA,NA,83.19,NA,NA,NA,NA,NA,NA
r_3150027_4150001,3150027,Galua Market,SchedPush,0,1.551388888888889,NA,7,NA,NA,92.45100000000001,NA,NA,NA,NA,NA,NA
r_3150027_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.551388888888889,NA,7,NA,NA,92.45100000000001,NA,NA,NA,NA,NA,NA
r_3150028_4150001,3150028,Naraharipursasan Market,SchedPush,0,1.5147222222222223,NA,7,NA,NA,91.604,NA,NA,NA,NA,NA,NA
r_3150028_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.5147222222222223,NA,7,NA,NA,91.604,NA,NA,NA,NA,NA,NA
r_3150029_4150001,3150029,Gotapalli Market,SchedPush,0,1.4733333333333334,NA,7,NA,NA,84.892,NA,NA,NA,NA,NA,NA
r_3150029_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.4733333333333334,NA,7,NA,NA,84.892,NA,NA,NA,NA,NA,NA
r_3150031_4150001,3150031,Dandigadia Market,SchedPush,0,1.5730555555555557,NA,7,NA,NA,94.373,NA,NA,NA,NA,NA,NA
r_3150031_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.5730555555555557,NA,7,NA,NA,94.373,NA,NA,NA,NA,NA,NA
r_3150032_4150001,3150032,Ekadalia Market,SchedPush,0,1.5730555555555557,NA,7,NA,NA,94.373,NA,NA,NA,NA,NA,NA
r_3150032_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.5730555555555557,NA,7,NA,NA,94.373,NA,NA,NA,NA,NA,NA
r_3150034_4150001,3150034,Kandhadulani Market,SchedPush,0,1.5730555555555557,NA,7,NA,NA,94.373,NA,NA,NA,NA,NA,NA
r_3150034_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.5730555555555557,NA,7,NA,NA,94.373,NA,NA,NA,NA,NA,NA
r_3150036_4150001,3150036,Badapadar Market,SchedPush,0,1.18,NA,7,NA,NA,75.08500000000001,NA,NA,NA,NA,NA,NA
r_3150036_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.18,NA,7,NA,NA,75.08500000000001,NA,NA,NA,NA,NA,NA
r_3150037_4150001,3150037,Arakhadihi Market,SchedPush,0,1.7013888888888888,NA,7,NA,NA,98.175,NA,NA,NA,NA,NA,NA
r_3150037_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.7013888888888888,NA,7,NA,NA,98.175,NA,NA,NA,NA,NA,NA
r_3150038_4150001,3150038,Aranga Market,SchedPush,0,1.7066666666666668,NA,7,NA,NA,92.093,NA,NA,NA,NA,NA,NA
r_3150038_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.7066666666666668,NA,7,NA,NA,92.093,NA,NA,NA,NA,NA,NA
r_3150039_4150001,3150039,Jualiamba Market,SchedPush,0,1.6702777777777778,NA,7,NA,NA,91.041,NA,NA,NA,NA,NA,NA
r_3150039_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.6702777777777778,NA,7,NA,NA,91.041,NA,NA,NA,NA,NA,NA
r_3150040_4150001,3150040,Bengarajapalli Market,SchedPush,0,1.6316666666666666,NA,7,NA,NA,97.10000000000001,NA,NA,NA,NA,NA,NA
r_3150040_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.6316666666666666,NA,7,NA,NA,97.10000000000001,NA,NA,NA,NA,NA,NA
r_3150041_4150001,3150041,Gangadharapur Market,SchedPush,0,1.7016666666666667,NA,7,NA,NA,98.181,NA,NA,NA,NA,NA,NA
r_3150041_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.7016666666666667,NA,7,NA,NA,98.181,NA,NA,NA,NA,NA,NA
r_3150042_4150001,3150042,Gateswarpur Market,SchedPush,0,1.7016666666666667,NA,7,NA,NA,98.181,NA,NA,NA,NA,NA,NA
r_3150042_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.7016666666666667,NA,7,NA,NA,98.181,NA,NA,NA,NA,NA,NA
r_3150043_4150001,3150043,Begunia Market,SchedPush,0,0.9266666666666666,NA,7,NA,NA,39.388,NA,NA,NA,NA,NA,NA
r_3150043_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.9266666666666666,NA,7,NA,NA,39.388,NA,NA,NA,NA,NA,NA
r_3150044_4150001,3150044,Odagan Market,SchedPush,0,0.9544444444444444,NA,7,NA,NA,39.81,NA,NA,NA,NA,NA,NA
r_3150044_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.9544444444444444,NA,7,NA,NA,39.81,NA,NA,NA,NA,NA,NA
r_3150045_4150001,3150045,Botalama Market,SchedPush,0,1.156111111111111,NA,7,NA,NA,58.081,NA,NA,NA,NA,NA,NA
r_3150045_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.156111111111111,NA,7,NA,NA,58.081,NA,NA,NA,NA,NA,NA
r_3150046_4150001,3150046,Manikpurpatna Market,SchedPush,0,1.2875,NA,7,NA,NA,51.603,NA,NA,NA,NA,NA,NA
r_3150046_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.2875,NA,7,NA,NA,51.603,NA,NA,NA,NA,NA,NA
r_3150047_4150001,3150047,Baladhadi Market,SchedPush,0,1.0730555555555557,NA,7,NA,NA,53.221000000000004,NA,NA,NA,NA,NA,NA
r_3150047_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0730555555555557,NA,7,NA,NA,53.221000000000004,NA,NA,NA,NA,NA,NA
r_3150048_4150001,3150048,Haj Market,SchedPush,0,0.9458333333333333,NA,7,NA,NA,49.834,NA,NA,NA,NA,NA,NA
r_3150048_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.9458333333333333,NA,7,NA,NA,49.834,NA,NA,NA,NA,NA,NA
r_3150049_4150001,3150049,Nidhipur Market,SchedPush,0,1.058888888888889,NA,7,NA,NA,52.989000000000004,NA,NA,NA,NA,NA,NA
r_3150049_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.058888888888889,NA,7,NA,NA,52.989000000000004,NA,NA,NA,NA,NA,NA
r_3150050_4150001,3150050,Kantabad Market,SchedPush,0,1.0297222222222222,NA,7,NA,NA,42.496,NA,NA,NA,NA,NA,NA
r_3150050_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0297222222222222,NA,7,NA,NA,42.496,NA,NA,NA,NA,NA,NA
r_3150051_4150001,3150051,Dalatola Market,SchedPush,0,0.7572222222222222,NA,7,NA,NA,34.914,NA,NA,NA,NA,NA,NA
r_3150051_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.7572222222222222,NA,7,NA,NA,34.914,NA,NA,NA,NA,NA,NA
r_3150012_4150003,3150012,Banamalipur Market,SchedPush,0,0.9633333333333334,NA,7,NA,NA,31.378,NA,NA,NA,NA,NA,NA
r_3150012_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.9633333333333334,NA,7,NA,NA,31.378,NA,NA,NA,NA,NA,NA
r_3150053_4070004,3150053,Badatulasipur Market,SchedPush,0,1.08,NA,7,NA,NA,45.616,NA,NA,NA,NA,NA,NA
r_3150053_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.08,NA,7,NA,NA,45.616,NA,NA,NA,NA,NA,NA
r_3150054_4150001,3150054,Chakapada Market,SchedPush,0,1.0016666666666667,NA,7,NA,NA,43.147,NA,NA,NA,NA,NA,NA
r_3150054_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0016666666666667,NA,7,NA,NA,43.147,NA,NA,NA,NA,NA,NA
r_3150055_4150001,3150055,Radhakantapur Market,SchedPush,0,0.9866666666666667,NA,7,NA,NA,42.499,NA,NA,NA,NA,NA,NA
r_3150055_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.9866666666666667,NA,7,NA,NA,42.499,NA,NA,NA,NA,NA,NA
r_3150056_4150001,3150056,Chandrasekharpur Market,SchedPush,0,1.0686111111111112,NA,7,NA,NA,55.318,NA,NA,NA,NA,NA,NA
r_3150056_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0686111111111112,NA,7,NA,NA,55.318,NA,NA,NA,NA,NA,NA
r_3150057_4070004,3150057,Bhuasuni Market,SchedPush,0,0.29638888888888887,NA,7,NA,NA,10.509,NA,NA,NA,NA,NA,NA
r_3150057_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.29638888888888887,NA,7,NA,NA,10.509,NA,NA,NA,NA,NA,NA
r_3150058_4150003,3150058,Itipur Market,SchedPush,0,0.5375,NA,7,NA,NA,13.796000000000001,NA,NA,NA,NA,NA,NA
r_3150058_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.5375,NA,7,NA,NA,13.796000000000001,NA,NA,NA,NA,NA,NA
r_3150059_4150003,3150059,Nistarinipur Market,SchedPush,0,0.5302777777777777,NA,7,NA,NA,13.59,NA,NA,NA,NA,NA,NA
r_3150059_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.5302777777777777,NA,7,NA,NA,13.59,NA,NA,NA,NA,NA,NA
r_3150060_4150001,3150060,Mahura Market,SchedPush,0,0.26055555555555554,NA,7,NA,NA,9.875,NA,NA,NA,NA,NA,NA
r_3150060_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.26055555555555554,NA,7,NA,NA,9.875,NA,NA,NA,NA,NA,NA
r_3150061_4150001,3150061,Nandapur Market,SchedPush,0,0.3061111111111111,NA,7,NA,NA,11.09,NA,NA,NA,NA,NA,NA
r_3150061_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.3061111111111111,NA,7,NA,NA,11.09,NA,NA,NA,NA,NA,NA
r_3150062_4150001,3150062,Nanput Market,SchedPush,0,0.29944444444444446,NA,7,NA,NA,10.926,NA,NA,NA,NA,NA,NA
r_3150062_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.29944444444444446,NA,7,NA,NA,10.926,NA,NA,NA,NA,NA,NA
r_3150063_4150001,3150063,Narasinghpur Market,SchedPush,0,0.31972222222222224,NA,7,NA,NA,11.419,NA,NA,NA,NA,NA,NA
r_3150063_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.31972222222222224,NA,7,NA,NA,11.419,NA,NA,NA,NA,NA,NA
r_3150064_4150001,3150064,Pandiapada Market,SchedPush,0,0.3061111111111111,NA,7,NA,NA,11.087,NA,NA,NA,NA,NA,NA
r_3150064_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.3061111111111111,NA,7,NA,NA,11.087,NA,NA,NA,NA,NA,NA
r_3150065_4150001,3150065,Chhotraiypur Market,SchedPush,0,0.042777777777777776,NA,7,NA,NA,1.049,NA,NA,NA,NA,NA,NA
r_3150065_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.042777777777777776,NA,7,NA,NA,1.049,NA,NA,NA,NA,NA,NA
r_3150066_4150001,3150066,Damodarpur Market,SchedPush,0,0.06305555555555556,NA,7,NA,NA,1.5310000000000001,NA,NA,NA,NA,NA,NA
r_3150066_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.06305555555555556,NA,7,NA,NA,1.5310000000000001,NA,NA,NA,NA,NA,NA
r_3150067_4150001,3150067,Balipada Market,SchedPush,0,0.16027777777777777,NA,7,NA,NA,2.931,NA,NA,NA,NA,NA,NA
r_3150067_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.16027777777777777,NA,7,NA,NA,2.931,NA,NA,NA,NA,NA,NA
r_3150068_4150001,3150068,Kasipur Market,SchedPush,0,0.18944444444444444,NA,7,NA,NA,6.861,NA,NA,NA,NA,NA,NA
r_3150068_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.18944444444444444,NA,7,NA,NA,6.861,NA,NA,NA,NA,NA,NA
r_3150069_4150001,3150069,Bolagad Market,SchedPush,0,1.3263888888888888,NA,7,NA,NA,57.848,NA,NA,NA,NA,NA,NA
r_3150069_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.3263888888888888,NA,7,NA,NA,57.848,NA,NA,NA,NA,NA,NA
r_3150070_4150001,3150070,Somanathapur Market,SchedPush,0,1.0030555555555556,NA,7,NA,NA,42.333,NA,NA,NA,NA,NA,NA
r_3150070_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0030555555555556,NA,7,NA,NA,42.333,NA,NA,NA,NA,NA,NA
r_3150071_4150001,3150071,Sanakadab Market,SchedPush,0,1.1555555555555554,NA,7,NA,NA,46.845,NA,NA,NA,NA,NA,NA
r_3150071_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.1555555555555554,NA,7,NA,NA,46.845,NA,NA,NA,NA,NA,NA
r_3150072_4150001,3150072,Khanguria Market,SchedPush,0,1.4336111111111112,NA,7,NA,NA,61.006,NA,NA,NA,NA,NA,NA
r_3150072_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.4336111111111112,NA,7,NA,NA,61.006,NA,NA,NA,NA,NA,NA
r_3150010_4150003,3150010,Sarakana Market,SchedPush,0,0.7311111111111112,NA,7,NA,NA,23.598,NA,NA,NA,NA,NA,NA
r_3150010_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.7311111111111112,NA,7,NA,NA,23.598,NA,NA,NA,NA,NA,NA
r_3150074_4150001,3150074,Boriasahi Market,SchedPush,0,1.5122222222222221,NA,7,NA,NA,98.197,NA,NA,NA,NA,NA,NA
r_3150074_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.5122222222222221,NA,7,NA,NA,98.197,NA,NA,NA,NA,NA,NA
r_3150075_4150001,3150075,Hatibari Market,SchedPush,0,1.5166666666666666,NA,7,NA,NA,98.515,NA,NA,NA,NA,NA,NA
